"dataset","metodo","covariable","alternativa","prob_base","prob_perturbada","cambio_abs","elasticidad"
"lc_centro","ROS","CTOT1_w","5",0.253344567795006,0.253371840959429,2.72731644226365e-05,0.0107652453968165
"lc_centro","ROS","TVIA1","1",0.261813613714982,0.25991940219684,-0.00189421151814229,-0.72349618924109
"lc_centro","ROS","TVIA1","2",0.192792031991661,0.193664071976419,0.000872039984757544,0.452321590134629
"lc_centro","ROS","TVIA1","4",0.29204978649835,0.292393890279334,0.000344103780983485,0.117823671473709
"lc_centro","ROS","TVIA1","5",0.253344567795006,0.254022635547407,0.000678067752401312,0.267646454116976
"lc_centro","ROS","TCAM1","1",0.261813613714982,0.261359129516252,-0.000454484198730065,-0.173590743537435
"lc_centro","ROS","TCAM1","2",0.192792031991661,0.193001077914287,0.00020904592262555,0.108430789626509
"lc_centro","ROS","TCAM1","4",0.29204978649835,0.292132621212141,8.28347137904473e-05,0.0283632166911086
"lc_centro","ROS","TCAM1","5",0.253344567795006,0.25350717135732,0.000162603562314123,0.0641827704179131
"lc_centro","ROS","AUTLIC","1",0.261813613714982,0.263482967013579,0.00166935329859624,0.63761134301196
"lc_centro","ROS","AUTLIC","2",0.192792031991661,0.192025201574118,-0.000766830417543218,-0.397750057210033
"lc_centro","ROS","AUTLIC","4",0.29204978649835,0.291744045438344,-0.000305741060006415,-0.104687992986477
"lc_centro","ROS","AUTLIC","5",0.253344567795006,0.25274778597396,-0.000596781821046555,-0.235561325131487
"lc_centro","ROS","CTOT2_w","1",0.261813613714982,0.261821742962789,8.12924780663193e-06,0.00310497521167164
"lc_centro","ROS","CTOT2_w","2",0.192792031991661,0.192773920363659,-1.81116280023319e-05,-0.00939438617624782
"lc_centro","ROS","CTOT2_w","4",0.29204978649835,0.292052073783685,2.28728533469003e-06,0.000783183361342038
"lc_centro","ROS","CTOT2_w","5",0.253344567795006,0.253352262889867,7.6950948610377e-06,0.00303740274678563
"lc_centro","ROS","TVIA2","1",0.261813613714982,0.262748787497574,0.000935173782591281,0.357190662976501
"lc_centro","ROS","TVIA2","2",0.192792031991661,0.190708068455882,-0.00208396353577883,-1.08093862295563
"lc_centro","ROS","TVIA2","4",0.29204978649835,0.292311880073781,0.000262093575430888,0.0897427724818312
"lc_centro","ROS","TVIA2","5",0.253344567795006,0.254231263972763,0.000886696177756663,0.34999612799045
"lc_centro","ROS","TCAM2","1",0.261813613714982,0.262061408674163,0.000247794959180814,0.0946455593598621
"lc_centro","ROS","TCAM2","2",0.192792031991661,0.192239925827296,-0.000552106164364741,-0.286373953664548
"lc_centro","ROS","TCAM2","4",0.29204978649835,0.292119436522092,6.96500237412634e-05,0.0238486816156795
"lc_centro","ROS","TCAM2","5",0.253344567795006,0.253579228976449,0.000234661181442719,0.0926253061137649
"lc_centro","ROS","CTOT4_w","1",0.261813613714982,0.26181547829265,1.86457766737647e-06,0.000712177507089565
"lc_centro","ROS","CTOT4_w","2",0.192792031991661,0.192793354270408,1.32227874649615e-06,0.000685857570375805
"lc_centro","ROS","CTOT4_w","4",0.29204978649835,0.292043932417065,-5.85408128511711e-06,-0.00200448059055512
"lc_centro","ROS","CTOT4_w","5",0.253344567795006,0.253347235019877,2.6672248713e-06,0.00105280523459188
"lc_centro","ROS","TVIA4","1",0.261813613714982,0.261958506454914,0.000144892739931624,0.0553419426422026
"lc_centro","ROS","TVIA4","2",0.192792031991661,0.192894825909669,0.000102793918007826,0.0533185510551974
"lc_centro","ROS","TVIA4","4",0.29204978649835,0.291594690440181,-0.000455096058169402,-0.155828245459776
"lc_centro","ROS","TVIA4","5",0.253344567795006,0.253551977195236,0.000207409400229952,0.0818685010833852
"lc_centro","ROS","TCAM4","1",0.261813613714982,0.261923415390191,0.00010980167520902,0.0419388715701214
"lc_centro","ROS","TCAM4","2",0.192792031991661,0.192869922763657,7.78907719961586e-05,0.040401447711038
"lc_centro","ROS","TCAM4","4",0.29204978649835,0.291704943286904,-0.000344843211445955,-0.118076857915424
"lc_centro","ROS","TCAM4","5",0.253344567795006,0.253501718559247,0.000157150764240777,0.0620304455740039
